name
知天守道洪德淵仁寬穆純聖恭簡敬文獻皇帝
符天建道恭仁康定隆文布武顯德崇孝景皇帝
範天合道哲肅敦簡光文章武安仁止孝顯皇帝
憲天崇道英明神聖欽文昭武寬仁純孝章皇帝
憲天崇道英明神聖欽天昭武寬仁純孝章皇帝
達天明道純誠中正聖文神武至仁大德敬皇帝
達天闡道敦孝篤友章文襄武靖穆莊勤悊皇帝
和天敬道憲懿勤敏淳文度武明仁慈孝康皇帝
崇天契道英睿恭純憲文景武淵仁懿孝貞皇帝
慕天敷道貞純肅哲修文顯武聖敬仁毅孝皇帝
欽天履道英毅聖神宣文廣武洪仁大孝肅皇帝
頡咄登裏骨啜蜜施合俱錄英義建功毘伽可汗
法天立道仁明誠敬昭文憲武至德廣孝睿皇帝
孝恭宣惠溫肅定裕慈純欽穆贊天承聖仁皇后
承天達道英肅睿哲昭德顯功弘文思孝毅皇帝
孝端正敬仁懿哲順慈僖莊敏輔天協聖文皇后
嗣天章道誠懿淵功觀文揚武克仁篤孝讓皇帝
契天隆道淵懿寬仁顯文光武純德弘孝莊皇帝
孝莊仁宣誠憲恭懿至德純徽翊天啟聖文皇后
啟天弘道高明肇運聖武神功純仁至孝文皇帝
處天承道誠敬英哲纘文備武宣仁度孝簡皇帝
聖神文武欽明啟運俊德成功統天大孝高皇帝
體天昌道莊毅溫弘興文宣武仁智誠孝端皇帝
恩理格多明我-若瑟-德-聖多-埃斯特萬
達天明道純識中正聖文神武至仁大德敬皇帝
紹天繹道剛明恪儉揆文奮武敦仁懋孝烈皇帝
體天弘道高明廣運聖武神功純仁至孝文皇帝
應天推道敏毅恭儉經文緯武禮仁克孝匡皇帝
達天聞道敦孝篤友章文襄武靖穆莊勤悊皇帝
立道肇基積德起功懿文憲武睿和至孝皇帝
至仁應道神功聖德文武睿烈大明廣孝皇帝
紹統同道冠德昭功哲文神武明聖成孝皇帝
應乾興運昭德定功仁明莊孝大聖武元皇帝
體乾應曆隆功盛德憲文肅武睿聖宣孝皇帝
應符稽古神功讓德文明武定章聖元孝皇帝
憲元繼道顯德定功欽文睿武齊聖昭孝皇帝
啟運立極英武睿文神德聖功至明大孝皇帝
圣文神武全功大略广智聪仁睿孝天祐皇帝
沙布嚨普爾覺羅布藏楚稱甲木巴勒嘉木瑳
法天備道純德茂功仁文哲武聖睿恭孝皇帝
受命中興全功至德聖神武文昭仁憲孝皇帝
循道憲仁明功茂德溫文順武聖哲慈孝皇帝
钦天奉道祐世兴历武定文成圣神仁孝皇帝
建道備德大功復興烈文仁武聖明安孝皇帝
體神合道駿烈遜功聖文仁德慈憲顯孝皇帝
紹天法古運德建功英文烈武欽仁聖孝皇帝
體天法道極功全德神文聖武睿哲明孝皇帝
應天興國弘德彰武寬溫仁聖睿孝文皇帝
達-希爾瓦歐賽畢奧-呂西安-卡瓦略
孝慈貞化哲順仁徽成天育聖至德高皇后
承天廣運聖德神功肇紀立極仁孝武皇帝
孝端貞恪莊惠仁明媲天毓聖顯天毓皇后
懋德修道廣業定功安民立政誠敬義皇帝
博爾濟吉特鄂爾哲伊特穆爾額爾克巴拜
森密拍照廣勅拍馬嘑陸坤司尤提雅普埃
森密拍照廣勅馬嘑陸坤司尤提雅普埃
孝惠康肅溫仁懿順協天祐聖太皇太后
孝肅貞順康懿光烈輔天成聖太皇太后
博爾濟吉特鄂爾哲特穆爾額爾克巴拜
體元應運世德昭功哲惠仁聖文烈皇帝
冲虛靜默悟法崇道凝誠衍範顯敎眞人
博爾濟吉特額爾徳尼額爾克托克托鼐
阿爾梅達維多利諾-若瑟-德-蘇薩
慈聖宣文明肅貞壽端獻恭熹皇太后
仁孝慈懿誠明莊獻配天齊聖文皇后
慈懿仁和文惠孝敬廣愛宗天皇太后
定億萬兆恆沙軍國主南方赤龍神王
勒伯勒東德加理尼阿爾伯依都額爾
慈孝貞順仁敬誠一安天誕聖獻皇后
孝烈恭敏獻哲仁和贊天儷聖武皇后
孝靖溫懿敬讓貞慈參天胤聖皇太后
孝貞莊懿恭靖仁慈欽天輔聖純皇后
誠孝恭肅明德弘仁順天啟聖昭皇后
孝潔恭懿慈睿安莊相天翊聖肅皇后
孝和恭獻溫穆徽慈諧天鞠聖皇太后
孝敬莊惠安肅溫誠順天偕聖毅皇后
郭貝爾達虎里郭貝爾郭博勒色楞額
孝慈昭憲至仁文德承天順聖高皇后
孝懿貞惠順哲恭仁儷天襄聖莊皇后
孝康靖肅莊慈哲懿翊天贊聖敬皇后
孝恪淵純慈懿恭順贊天開聖皇太后
孝愍溫貞哲睿肅烈襄天弼聖讓皇后
孝惠康肅溫仁懿順協天祐聖皇太后
博爾濟吉特衮楚克敦多布納木扎勒
孝定貞純欽仁端肅弼天祚聖皇太后
孝安貞懿恭純溫惠佐天弘聖莊皇后
孝穆慈慧恭恪莊僖崇天承聖純皇后
孝烈端順敏惠恭誠祗天衛聖肅皇后
孝安貞懿恭純溫惠佐天弘聖皇太后
大長和國左街崇聖寺賜紫沙門銀鉢
孝端貞恪莊惠仁明媲天毓聖顯皇后
孝元昭懿哲惠莊仁合天弼聖貞皇后
孝恭懿憲慈仁莊烈齊天配聖章皇后
莫勒哲勒墨爾哲哷墨爾哲呼托隆武
孝純淵靜慈肅恭誠毗天鍾聖皇太后
孝純恭懿淑穆莊靜俔天毓聖皇太后
孝莊獻穆弘惠顯仁恭天欽聖睿皇后
孝純恭懿淑穆莊靜毗天毓聖皇太后
孝肅貞順康懿光烈輔天承聖睿皇后
允恭克讓孝德玄功佑聖景宣皇帝
孝肅貞順康懿光烈輔天成聖皇后
釋公哥列思八冲納思監藏班藏卜
貞懿慈和文惠孝敬廣愛崇聖皇后
博爾濟吉特哈穆噶巴雅斯呼朗圖
奉天翊運中興宣力定難守正功臣
孝烈端慎敏惠恭誠祗天衛聖皇后
博爾濟吉特多爾濟額爾徳尼阿海
孝烈端順敏惠恭誠祗天衛聖皇后
憲天光運仁文義武神聖英孝皇帝
博爾濟吉特索諾木旺扎勒多爾濟
博爾濟錦氏郡王索特納木多布濟
立德顯仁啟聖廣運文武簡肅皇帝
皇伯母昭聖恭安康惠慈壽皇太后
憲古弘道文昭武烈章孝睿明皇帝
上靈高道九天司命保生天尊大帝
光天興運文德武功聖明仁孝皇帝
公撒噶類思-若瑟-阿爾瓦雷斯
瑪雅方濟各-德-希爾瓦-平托
繼天興統述道勤仁英武聖孝皇帝
五十八璧六十四琮七十二圭精舍
孝安貞懿恭純溫惠佐天弘聖皇后
孝獻莊和至德宣仁溫惠端敬皇后
博爾濟吉特旺扎勒車布登多爾濟
聪文圣武英略神功睿哲仁孝皇帝
博爾濟吉特錫布推哈坦巴圖魯
博爾濟吉特齊巴克雅喇木丕勒
博爾濟吉特墨爾根巴圖魯温布
赫色哩赫舍哩赫舍里富爾嵩阿
博爾濟吉特旺丹多爾濟帕拉木
廣德至仁昭烈崇簡應天皇太后
慈聖宣文明肅貞壽端獻皇太后
博爾濟吉特多爾濟達爾罕諾眼
莫勒哲哷滿洲莫勒哲哷克興額
平托若瑟-雷貝洛-德-蘇薩
睿德神略應運啟化承天皇太后
博爾濟吉特阿喇布坦納木扎勒
博爾濟吉特車木楚克納木扎勒
上下三千年縱橫二萬里之軒
博爾濟吉特三都克車木伯勒
博爾濟吉特色布騰博碩克圖
博爾濟吉特布彥圖固魯克齊
博爾濟吉特阿喇布坦扎木素
索倫都拉爾都拉爾托克托奈
明堅彼得-味增爵-馬利亞
襄悼欽文聖武懿仁昭孝大王
博爾濟吉特納木扎勒齊素嚨
博爾濟吉特納木扎勒多爾濟
特羅尼埃方濟各-泰奧多爾
博爾濟吉特索特納木多爾濟
希爾瓦安德利諾-德-蘇薩
瑪多斯費爾南多-瑪諾-德
杜哈邁爾依波利特-德西雷
博爾濟吉特色布騰巴勒珠爾
康靖仁文憲武欽聖恭孝大王
體道弘仁英文睿德光孝皇帝
弗雷德里克‧湯森德‧華爾
博爾濟吉特索特那木多布齋
博爾濟吉特 沙津徳勒格爾
博爾濟吉特特古斯額爾克圖
博爾濟吉特喇木丕勒多爾濟
鄂勒哲依忒木爾額爾克巴拜
鄂勒哲依特穆爾額爾克巴拜
管内僧正講論大德賜紫沙門
博爾濟吉特扎木巴勒扎木素
博爾濟吉特格埒克巴木丕勒
博爾濟吉特齊巴勒阿喇布坦
福應靈孝昭順純懿慧感夫人
恭僖徽文昭武欽仁誠孝大王
博爾濟吉特色布騰巴爾珠爾
博爾濟吉特薩木丕勒扎木素
郭貝爾達虎里郭貝爾鈕楞額
博爾濟吉特額爾克巴爾珠爾
博爾濟吉特達克巴納木扎勒
博爾濟吉特敦多布納木扎勒
博爾濟吉特索諾木伊斯扎布
博爾濟吉特扎木巴勒多爾濟
博爾濟吉特諾依囉布扎木素
博爾濟吉特車布登納木扎勒
博爾濟吉特車布登巴爾珠爾
博爾濟吉特徹布登納木扎爾
博爾濟吉特多爾濟阿喇布坦
博爾濟吉特拉旺巴勒丹色稜
博爾濟吉特巴木丕勒多爾濟
博爾濟吉特額勒徳布鄂齊爾
博爾濟吉特薩木丕勒多爾濟
釋公哥羅古羅思監藏班藏卜
郭博勒達虎里郭貝爾豐陞阿
懷簡宣肅恭顯溫文懿敬大王
博爾濟吉特阿喇布坦多爾濟
榮靖獻文懿武章肅欽孝大王
貞純純肅哲聖敬仁懿恭皇帝
博爾濟吉特濟克黙特多爾濟
博爾濟吉特鄂特薩爾巴咱爾
兩晉六朝三唐五代妙墨之軒
博爾濟吉特扎什納木塔爾
鄂爾遮特木爾額爾克巴拜
博爾濟吉特車布登棟囉布
博爾濟吉特拉爾濟旺舒克
博爾濟吉特羅卜藏多爾濟
博爾濟吉特羅卜藏敦多布
博爾濟吉特車凌納木扎勒
博爾濟吉特多爾濟色布騰
博爾濟吉特羅卜藏達爾濟
博爾濟吉特綽爾濟多爾濟
博爾濟吉特達什巴爾珠爾
博爾濟吉特達什納木扎勒
博爾濟吉特旺濟勒三丕勒
博爾濟吉特多爾濟齊巴克
博爾濟吉特丹津額爾德尼
博爾濟吉特巴勒桑敏珠爾
博爾濟吉特伊什多勒扎布
博爾濟吉特羅卜藏色布騰
博爾濟吉特朋素克旺扎勒
博爾濟吉特朋楚克桑魯布
博爾濟吉特索諾木喇布坦
博爾濟吉特巴特瑪衮楚克
博爾濟吉特烏爾彰噶喇布
博爾濟吉特多爾濟拉布坦
鄂爾哲特穆爾額爾克巴拜
鄂勒追特穆爾額爾克巴拜
博爾濟吉特額林沁多爾濟
博爾濟吉特畢哩衮鄂齊爾
博爾濟吉特索諾木扎木素
博爾濟吉特色布騰棟囉布
托活洛托和洛托和絡穆蔭
伍彌鄂羅什音阿布拉克齊
博爾濟吉特羅卜藏達爾扎
博爾濟吉特薩木坦扎木素
博爾濟吉特達克丹朋素克
博爾濟吉特拉什雅木丕勒
博爾濟吉特敦多布多爾濟
博爾濟吉特噶勒丹多爾濟
博爾濟吉特齊默特多爾濟
博爾濟吉特齊墨特多爾濟
博爾濟吉特多爾濟那木凱
博爾濟吉特索諾木扎木三
博爾濟吉特敦多布額琳沁
博爾濟吉特達瑪璘色布騰
博爾濟吉特達什車木伯勒
博爾濟吉特沙嚕伊勒都齊
博爾濟吉特徳木楚克扎布
博爾濟吉特多爾濟旺楚克
博爾濟吉特車木楚克扎布
博爾濟吉特徳勒克烏巴什
博爾濟吉特珠克都爾扎布
博爾濟吉特扎木巴勒扎布
伊莎貝爾德望-奧古斯定
桑保阿爾諾-若望-若瑟
阿莫里姆安當-萊特-德
布里托安當-卡爾羅-德
博爾濟吉特賽音弼里克圖
博爾濟吉特索諾木旺扎勒
博爾濟吉特達木布多爾濟
博爾濟吉特托多額爾徳尼
博爾濟吉特三丕勒敦多克
博爾濟吉特多岳特多爾濟
博爾濟吉特羅卜藏喇布坦
博爾濟吉特額爾徳尼衮布
博爾濟吉特索諾木多爾濟
博爾濟吉特巴圖濟爾噶勒
博爾濟吉特車都布多爾濟
博爾濟吉特錫喇布多爾濟
博爾濟吉特彌育特多爾濟
博爾濟吉特尼木布多爾濟
伊克明安薩木丕勒諾爾布
博爾濟吉特逹爾瑪吉哩第
博爾濟吉特巴爾準多爾濟
博爾濟吉特色布騰諾爾布
博爾濟吉特三丕勒多爾濟
博爾濟吉特敏珠爾多爾濟
博爾濟吉特布延徳勒格爾
博爾濟吉特色布騰多爾濟
博爾濟吉特齊黙特多爾濟
薩萊瓦若亞敬-德-蘇薩
博爾濟吉特貢楚克多爾濟
博爾濟吉特敏丕木多爾濟
博爾濟吉特格埒克延丕勒
額爾追特穆爾額爾克巴拜
葛邏祿使熾俟娑匐頡利發
博爾濟吉特色稜納木扎勒
博爾濟吉特衮楚克棟囉布
博爾濟吉特索諾木班珠爾
博爾濟吉特衮布阿喇布坦
博爾濟吉特巴特瑪旺扎勒
博爾濟吉特達爾瑪吉哩第
博爾濟吉特達克丹多爾濟
博爾濟吉特索諾木敦多布
恭讓誠順康穆靜慈章皇后
博爾濟吉特 逹什端多布
博爾濟吉特 納旺色布騰
聖母昭聖康惠慈壽皇太后
博爾濟吉特棟囉布扎木素
博爾濟吉特額璘沁多爾濟
博爾濟吉特納木扎勒色稜
法天應運仁德章聖皇太后
博爾濟吉特齊蘇嚨多爾濟
博爾濟吉特徳勒克旺舒克
博爾濟吉特朋素克喇布坦
博爾濟吉特達瑪琳多爾濟
博爾濟吉特車布登班珠爾
博爾濟吉特喇特納扎木素
博爾濟吉特旺扎勒多爾濟
恭瑞淵仁寬穆純聖獻皇帝
博爾濟吉特楚克蘇木扎布
鄂勒哲特穆爾額爾克巴拜
博爾濟吉特延楚布多爾濟
博爾濟吉特諾捫額爾赫圖
博爾濟吉特阿爾坦格埒爾
博爾濟吉特喇什納木扎勒
博爾濟吉特旺舒克達爾扎
博爾濟吉特延丕勒多爾濟
博爾濟吉特沙克都爾扎布
博爾濟吉特三逹克多爾濟
演梵善世利國崇教大禪師
博爾濟吉特額琳沁多爾濟
三十姓天上得毗伽煞可汗
博爾濟吉特辰丕勒多爾濟
博爾濟吉特琳丕勒多爾濟
博爾濟吉特班珠爾多爾濟
博爾濟吉特索諾木辰伯勒
博爾濟吉特齊素嚨多爾濟
博爾濟吉特三篤克多爾濟
博爾濟吉特額爾格勒珠爾
文明武德大聖大宣孝皇帝
博爾濟吉特納遜額爾克圖
博爾濟吉特拉素嚨多爾濟
博爾濟吉特遜篤布多爾濟
博爾濟吉特車布登多爾濟
博爾濟吉特噶爾旦多爾濟
博爾濟吉特德勒克多爾濟
博爾濟吉特阿拜岱巴圖魯
博爾濟吉特根扎布多爾濟
博爾濟吉特徳沁喇木丕勒
博爾濟吉特三都布多爾濟
博爾濟吉特齊巴克多爾濟
博爾濟吉特瑪哈布爾尼雅
博爾濟吉特諾爾布扎木素
博爾濟吉特多爾濟喇布坦
博爾濟吉特噶勒丹旺扎勒
博爾濟吉特旺舒克喇布坦
博爾濟吉特濟克黙特伊什
孺孝悼靈王玄機慈應真君
博爾濟吉特諾爾布朋素克
博爾濟吉特索諾木多布濟
博爾濟吉特索諾木巴勒濟
博爾濟吉特丹津納木扎勒
阿果博勒阿果博拉西淩阿
蘇嗎喇薩提拉准第駕公滿
博爾濟吉特羅卜藏錫喇布
阿都哈剌蠻護都普花咬住
博爾濟吉特布彥巴哩克齊
博爾濟吉特拉旺喇布坦
龍蛇影外風雨聲中之軒
博爾濟吉特索諾木杜稜
博爾濟吉特德威多爾濟
博爾濟錦多羅機打喇罕
博爾濟吉特阿穆爾靈圭
至仁啓運聖文神武大王
博爾濟吉特拉旺多爾濟
博爾濟吉特車登巴咱爾
博爾濟吉特綳楚克車林
博爾濟吉特伯彥訥謨祜
博爾濟吉特羅卜藏察罕
博爾濟吉特車凌敦多布
博爾濟吉特索諾木丹津
博爾濟吉特策凌敦多克
博爾濟吉特衮布多爾濟
博爾濟吉特衮濟斯扎布
博爾濟吉特達什達爾扎
博爾濟吉特車布登扎布
敦文顯武仁懿孝明大王
博爾濟吉特濟克濟扎布
博爾濟吉特齊巴克扎布
博爾濟吉特敦多布色稜
圖爾格斯彭蘇克燕丕爾
博爾濟吉特永丹多爾濟
博爾濟吉特旺布多爾濟
博爾濟吉特格齋多爾濟
博爾濟吉特衮楚克車璘
博爾濟吉特逹瑪第扎布
博爾濟吉特奇塔特偉徵
哈爾圖特奇塔特徹爾貝
博爾濟吉特額琳奇岱青
博爾濟吉特額爾克戴青
愛新覺羅巴特瑪費揚武
博爾濟吉特丹忠多爾濟
博爾濟吉特多爾濟扎布
太淸輔玄宣化忠道真人
博爾濟吉特車登三丕勒
博爾濟吉特諾爾布琳沁
博爾濟吉特畢哩衮達賚
博爾濟吉特囊濟特扎布
博爾濟吉特根敦達爾扎
博爾濟吉特衮布伊勒登
博爾濟吉特巴克巴扎布
烏梁罕旺都特那木濟勒
博爾濟吉特阿海成伯勒
博爾濟吉特衮楚克扎布
博爾濟吉特巴雅斯呼朗
達爾第福‧德‧買忒勒
博爾濟吉特逹瑪琳扎布
博爾濟吉特烏爾津扎布
博爾濟吉特巴雅爾什第
博爾濟特吉齊旺多爾濟
博爾濟特吉桑齋多爾濟
博爾濟特吉貢格三丕勒
博爾濟特吉車稜多爾濟
那木都魯瓦爾喀珠瑪喇
博爾濟吉特邁逹哩扎布
博爾濟吉特貢楚克扎布
博爾濟吉特貢楚克逹什
庫雅拉闊綽里吉爾通阿
庫雅拉闊綽里色克精額
愛新覺羅愛新覺羅雅布
博爾濟吉特額根敦扎卜
博爾濟吉特額根敦扎布
博爾濟吉特額琳齊岱青
博爾濟吉特索衲木喇什
博爾濟吉特逹什喇布坦
博爾濟吉特敦丹多爾濟
博爾濟吉特車稜拜都布
多拉爾恩特赫默扎拉芬
博爾濟吉特貢素嚨扎布
博爾濟吉特貢桑班巴爾
愛新覺羅奕黹士阖買伛
惠文智武圣孝天祚皇帝
博爾吉濟特伊什扎木蘇
博爾濟吉特喇什噶爾當
博爾濟吉特瑪哈瑪育爾
皇帝本生祖考醇賢親王
博爾濟吉特車稜旺舒克
博爾濟吉特多爾濟扎勒
博爾濟吉特色當噶瑪勒
博爾濟吉特羅卜藏衮布
博爾濟吉特色旺諾爾布
博爾濟吉特畢爾塔噶爾
博爾濟吉特巴克什固爾
慈氏越古金輪聖神皇帝
翟那寧昏母康波密提慕
神威英佑驍騎將軍之神
博爾濟吉特嘛呢巴達喇
博爾濟吉特伊達木扎布
額爾特肯巴圖濟爾噶勒
額爾特肯巴圖濟爾噶爾
博爾濟吉特色登敦多布
博爾濟吉特車稜喇布坦
博爾濟吉特噶爾瑪色旺
商觚周鼎秦鏡漢甓之齋
博爾濟吉特喇什扎木素
博爾濟吉特丹巴逹爾濟
博爾濟吉特棟囉布色稜
博爾濟吉特幹珠爾扎布
養德養身綿綿穆穆之室
聖德神功文武光孝大王
博爾濟吉特烏爾呼瑪爾
博爾濟吉特 拜斯噶爾
博爾濟吉特 薩祜拉克
弘基纘武莊靖孝成皇帝
純陽演政警化孚佑帝君
踏沒施達千阿史德覓覓
博爾濟吉特達瑪琳扎布
博爾濟吉特根都什轄布
博爾濟吉特巴特瑪車稜
博爾濟吉特達什喇布坦
博爾濟吉特旺青齊蘇嚨
博爾濟吉特阿嘠尼什達
博爾濟吉特垂濟恭蘇嚨
博爾濟吉特阿爾達什第
蘇爾完呢瓜爾佳蔭德賀
蘇爾完呢瓜爾佳額勒賀
博爾濟吉特諾爾布扎布
英文睿武仁聖明孝大王
博爾濟吉特噶勒桑色旺
博爾濟吉特旌凖多爾濟
博爾濟吉特旺扎勒扎布
博爾濟吉特齊旺巴勒齋
博爾濟吉特車稜多岳特
博爾濟吉特多爾濟達什
博爾濟吉特車登敦多布
博爾濟吉特噶爾瑪扎布
博爾濟吉特車登旺扎勒
博爾濟吉特僧格喇布坦
阿博爾濟吉特阿勒清阿
博爾濟吉特哈瑪爾岱青
安當波利卡爾波-若瑟
博爾濟吉特羅卜藏喇什
博爾濟吉特索諾木色稜
半日讀書半日靜坐之齋
博爾濟吉特逹爾瑪逹都
博爾濟吉特多羅特色楞
博爾濟吉特德勒克色楞
巴羅斯類思-瑪諾-德
博爾濟吉特齊旺班珠爾
博爾濟吉特喇什逹爾濟
博爾濟吉特固嚕斯希布
博爾濟吉特察琿多爾濟
博爾濟吉特羅卜臧喇什
那木都祿瓦爾喀朱瑪喇
博爾濟吉特阿穆爾齡貴
博爾濟吉特逹爾瑪什哩
博爾濟吉特逹爾瑪哩第
博爾濟吉特噶勒桑車稜
博爾濟吉特噶勒桑羅壘
博爾濟吉特伯彥諾謨祜
博爾濟吉特羅卜藏拉史
博爾濟吉特多爾濟車登
伊克明安噶爾丹達爾扎
博爾濟吉特達什朋素克
博爾濟吉特普爾普車稜
博爾濟吉特薩穆多爾濟
博爾濟吉特諾爾布班第
博爾濟吉特伊什扎木楚
博爾濟吉特納遜多爾濟
博爾濟吉特策旺諾爾布
博爾濟吉特三都克扎布
博爾濟吉特賽音岳蘇圖
博爾濟吉特納瑪琳藏布
博爾濟吉特索諾木車稜
博爾濟吉特羅卜藏喇錫
博爾濟吉特羅布藏喇什
博爾濟吉特達什敦多布
博爾濟吉特齊旺多爾濟
博爾濟吉特塔旺扎木素
博爾濟吉特羅卜藏車稜
博爾濟吉特達瑪璘扎布
博爾濟吉特喇特納什第
博爾濟吉特桑齋多爾濟
烏朗罕濟爾們郭齊康阿
博爾濟吉特喇什班珠爾
博爾濟吉特逹爾瑪咱第
博爾濟吉特車登多爾濟
博爾濟吉特諾爾布璘沁
綽囉斯諤勒哲鄂囉什瑚
伊克明安布爾布達爾濟
博爾濟吉特巴雅爾拉瑚
博爾濟吉特素泰伊勒登
博爾濟吉特羅卜藏車璘
博爾濟吉特索諾木衮布
博爾濟吉特衮布喇布坦
博爾濟吉特額爾克沙喇
博爾濟吉特吹濟多爾濟
博爾濟吉特恭格喇布坦
博爾濟吉特車稜旺扎勒
博爾濟吉特達什敏珠爾
博爾濟吉特棟伊思喇布
博爾濟吉特額璘臣達什
博爾濟吉特固穆巴圖魯
噶錫巴納木扎勒色布騰
博爾濟吉特車凌多爾濟
博爾濟吉特噶爾丹丹忠
博爾濟吉特都噶爾扎布
博爾濟吉特烏察喇勒圖
博爾濟吉特綸布多爾濟
至德广孝昭圣天辅皇帝
純定安莊景順敦孝大王
博爾濟吉特畢齊罕車凌
博爾濟吉特丹津多爾濟
博爾濟吉特雲丹多爾濟
博爾濟吉特沙克沙僧格
博爾濟吉特鼐布坦常忠
博爾濟吉特車稜棟囉布
欽明仁肅光文聖孝大王
博爾濟吉特車稜多爾濟
博爾濟吉特扎什喇布坦
博爾濟吉特齊旺錫喇布
博爾濟吉特烏爾圖納遜
博爾濟吉特納罕達爾濟
博爾濟吉特策旺喇布坦
博爾濟吉特噶爾丹達什
博爾濟吉特察罕喇布坦
博爾濟吉特羅卜藏丹旌
博爾濟吉特達什朋楚克
博爾濟吉特根敦端多布
博爾濟吉特色布騰達什
伊克明安旺扎勒敦多布
博爾濟吉特衮楚克達什
博爾濟吉特索諾木達什
博爾濟吉特沙畢多爾濟
博爾濟吉特恭格色布騰
博爾濟吉特薩喇旺扎勒
博爾濟吉特旺沁班巴爾
博爾濟吉特根敦扎木素
博爾濟吉特色稜墨爾根
博爾濟吉特齊當旺舒克
博爾濟吉特逹木巴琫素
博爾濟吉特伊什扎木蘇
博爾濟吉特察渾多爾濟
博爾濟吉特齊黙特嚕瓦
博爾濟吉特色布騰喇什
博爾濟吉特巴特瑪喇什
烏梁罕索諾木巴爾珠爾
博爾濟吉特巴爾布氷圖
博爾濟吉特羅卜藏丹巴
孟爾的音索布多爾札布
博爾濟吉特棍楚克策楞
龍翰守義奉國履常懷德
博爾濟吉特喇什喇布坦
張佳哈喇張佳張善慶
博爾濟吉特定咱喇什
博爾濟吉特色旺喇什
博爾濟吉特古爾布什
天皇大聖大弘孝皇帝
博爾濟吉特逹什丕勒
博爾濟吉特那遜蘭保
博爾濟吉特西第什里
博爾濟吉特詹達固密
博爾濟吉特安達什哩
多拉爾恩特賀莫拉芬
博爾濟吉特固嚕什喜
博爾濟吉特喇什色稜
大和大聖大昭孝皇帝
博爾濟吉特成衮扎布
達呼爾克音積爾哈善
伊爾根覺羅烏什哈達
烏朗罕吉勒們雅爾堅
上淸玄都大洞三景師
洪吉拉忒丹津班珠爾
博爾濟吉特那遜巴圖
索諾木喇布坦多爾濟
博爾濟吉特巴爾珠爾
博爾濟吉特納木達克
博爾濟吉特額色蒙克
博爾濟吉特阿敏達賚
佛迪南特斯阜泌斯脫
博爾濟吉特垂濟喇什
博爾濟吉特垂木丕勒
博爾濟吉特拉斯扎布
博爾濟吉特薩木丕勒
烏朗罕吉勒默特常英
博爾濟吉特丹巴旌準
博爾濟吉特巴圖蒙克
伊克明安色稜徳濟特
博爾濟吉特垂忠扎布
博爾濟吉特達什扎布
博爾濟吉特車琳巴勒
博爾濟吉特濟納彌達
博爾濟吉特納旺車稜
昭信闍貼木児馬速忽
烏梁罕濟克濟特扎布
烏梁罕敏珠爾喇布坦
鈕祜祿巴雅爾綽克托
羅布藏噶爾桑嘉穆措
口蔴喊味麻安柔律噒
博爾濟吉特恩格德爾
博爾濟吉特貢格敦丹
至德大聖大安孝皇帝
博爾濟吉特班達爾什
博爾濟吉特恭格車凌
